0,1.e-04,3.11385e-01,3.06819e-01
1,1.e-04,2.36944e-01,7.8794e-02
2,1.e-04,3.88813e-02,2.19094e-02
3,1.e-04,1.79523e-02,1.45254e-02
4,1.e-04,1.27585e-02,1.17159e-02
5,1.e-04,1.03676e-02,9.88448e-03
6,1.e-04,8.94116e-03,8.80727e-03
7,1.e-04,8.07448e-03,7.43899e-03
8,1.e-04,7.47936e-03,6.93351e-03
9,1.e-04,7.21077e-03,6.75513e-03
10,1.e-04,6.85185e-03,6.50008e-03
11,1.e-04,6.54357e-03,6.37408e-03
12,1.e-04,6.32863e-03,6.28257e-03
13,1.e-04,6.17153e-03,6.02611e-03
14,1.e-04,5.99482e-03,6.10424e-03
15,1.e-04,5.99047e-03,5.7548e-03
16,1.e-04,5.76094e-03,6.03286e-03
17,1.e-04,5.74868e-03,5.41618e-03
18,1.e-04,5.55690e-03,5.54127e-03
19,1.e-04,5.51292e-03,5.39207e-03
