0,1.e-04,9.01458e-01,3.96052e-01
1,1.e-04,3.85134e-01,3.74805e-01
2,1.e-04,3.71973e-01,3.63329e-01
3,1.e-04,3.56779e-01,3.52239e-01
4,1.e-04,3.47117e-01,3.39092e-01
5,1.e-04,3.42549e-01,3.28308e-01
6,1.e-04,3.28805e-01,3.22551e-01
7,1.e-04,3.15696e-01,3.04155e-01
8,1.e-04,2.91453e-01,2.82285e-01
9,1.e-04,2.45350e-01,2.04011e-01
10,1.e-04,1.67473e-01,1.26140e-01
11,1.e-04,9.34407e-02,6.49838e-02
12,1.e-04,5.48994e-02,4.47490e-02
13,1.e-04,3.7832e-02,3.24881e-02
14,1.e-04,2.76050e-02,2.34791e-02
15,1.e-04,2.19942e-02,2.01478e-02
16,1.e-04,1.79998e-02,1.57711e-02
17,1.e-04,1.52952e-02,1.52244e-02
18,1.e-04,1.36885e-02,1.30269e-02
19,1.e-04,1.18191e-02,1.06739e-02
