0,1.e-04,5.74217e-03,5.31930e-03
1,1.e-04,5.49743e-03,5.29695e-03
2,1.e-04,5.26728e-03,5.00179e-03
3,1.e-04,5.05972e-03,4.78886e-03
4,1.e-04,4.86287e-03,4.64518e-03
5,1.e-04,4.68278e-03,4.5514e-03
6,1.e-04,4.57003e-03,4.43152e-03
7,1.e-04,4.43217e-03,4.42835e-03
8,1.e-04,4.42329e-03,4.37313e-03
9,1.e-04,4.39548e-03,4.34271e-03
10,1.e-04,4.30919e-03,4.22856e-03
11,1.e-04,4.28665e-03,4.46658e-03
12,1.e-04,4.21075e-03,4.26809e-03
13,1.e-04,4.14839e-03,4.21784e-03
14,1.e-04,4.14157e-03,4.23233e-03
15,1.e-04,4.1388e-03,4.08618e-03
16,1.e-04,4.05768e-03,4.10672e-03
17,1.e-04,4.08815e-03,4.05694e-03
18,1.e-04,4.06155e-03,4.42798e-03
19,1.e-04,4.04641e-03,4.10556e-03
