0,1.e-04,5.97435e-03,5.50945e-03
1,1.e-04,5.62046e-03,5.43122e-03
2,1.e-04,5.56167e-03,5.41039e-03
3,1.e-04,5.49254e-03,5.24357e-03
4,1.e-04,5.43419e-03,5.35624e-03
5,1.e-04,5.36405e-03,5.32032e-03
6,1.e-04,5.28420e-03,5.12921e-03
7,1.e-04,5.27275e-03,5.20149e-03
8,1.e-04,5.15956e-03,5.13645e-03
9,1.e-04,5.15197e-03,5.01656e-03
10,1.e-04,5.13666e-03,5.17705e-03
11,1.e-04,5.06801e-03,5.16575e-03
12,1.e-04,5.02375e-03,4.91112e-03
13,1.e-04,4.98979e-03,4.95283e-03
14,1.e-04,4.96855e-03,4.92095e-03
15,1.e-04,4.93757e-03,4.94609e-03
16,1.e-04,4.88045e-03,4.89720e-03
17,1.e-04,4.89418e-03,4.79853e-03
18,1.e-04,4.82485e-03,4.84720e-03
19,1.e-04,4.87067e-03,4.99845e-03
