0,1.e-04,6.30024e-02,3.04257e-02
1,1.e-04,2.26294e-02,1.77197e-02
2,1.e-04,1.50264e-02,1.26230e-02
3,1.e-04,1.17445e-02,9.9373e-03
4,1.e-04,9.77110e-03,8.55251e-03
5,1.e-04,8.93601e-03,8.17354e-03
6,1.e-04,8.16795e-03,7.54864e-03
7,1.e-04,7.53177e-03,7.12656e-03
8,1.e-04,7.11652e-03,6.93263e-03
9,1.e-04,6.80326e-03,6.59949e-03
10,1.e-04,6.66013e-03,6.19975e-03
11,1.e-04,6.38277e-03,6.29906e-03
12,1.e-04,6.11743e-03,6.08033e-03
13,1.e-04,6.02739e-03,6.40849e-03
14,1.e-04,6.01119e-03,5.84071e-03
15,1.e-04,5.98951e-03,5.95627e-03
16,1.e-04,5.80625e-03,5.78546e-03
17,1.e-04,5.67023e-03,5.74924e-03
18,1.e-04,5.79308e-03,5.51355e-03
19,1.e-04,5.67233e-03,5.4483e-03
