0,1.e-04,1.846e-01,5.76892e-02
1,1.e-04,3.52485e-02,2.50048e-02
2,1.e-04,2.14885e-02,1.81514e-02
3,1.e-04,1.57450e-02,1.28669e-02
4,1.e-04,1.24963e-02,1.10374e-02
5,1.e-04,1.07436e-02,1.04758e-02
6,1.e-04,9.36941e-03,8.28433e-03
7,1.e-04,8.40308e-03,7.22178e-03
8,1.e-04,7.77941e-03,7.26563e-03
9,1.e-04,7.35178e-03,7.14444e-03
10,1.e-04,6.91967e-03,6.59884e-03
11,1.e-04,6.73471e-03,6.44885e-03
12,1.e-04,6.44751e-03,6.19223e-03
13,1.e-04,6.29985e-03,6.15726e-03
14,1.e-04,6.12028e-03,5.87253e-03
15,1.e-04,5.93246e-03,5.61798e-03
16,1.e-04,5.88150e-03,5.50402e-03
17,1.e-04,5.63179e-03,5.43432e-03
18,1.e-04,5.60970e-03,5.51611e-03
19,1.e-04,5.50685e-03,5.25361e-03
