0,1.e-04,1.08094e-01,3.25495e-02
1,1.e-04,2.15850e-02,1.47173e-02
2,1.e-04,1.26513e-02,1.10369e-02
3,1.e-04,1.00515e-02,9.12179e-03
4,1.e-04,8.67571e-03,7.55317e-03
5,1.e-04,7.75500e-03,7.49605e-03
6,1.e-04,7.30859e-03,7.23071e-03
7,1.e-04,7.14012e-03,6.72384e-03
8,1.e-04,6.93662e-03,6.63600e-03
9,1.e-04,6.7778e-03,6.22681e-03
10,1.e-04,6.59825e-03,6.2927e-03
11,1.e-04,6.43955e-03,6.24239e-03
12,1.e-04,6.44479e-03,6.77075e-03
13,1.e-04,6.43238e-03,6.28344e-03
14,1.e-04,6.34025e-03,6.3633e-03
15,1.e-04,6.24465e-03,6.00578e-03
16,1.e-04,6.27565e-03,6.11350e-03
17,1.e-04,6.21031e-03,5.85350e-03
18,1.e-04,6.35757e-03,6.09052e-03
19,1.e-04,6.1991e-03,6.06765e-03
