0,1.e-04,5.07027e-01,1.6962e-01
1,1.e-04,1.07161e-01,7.29802e-02
2,1.e-04,5.14841e-02,4.09256e-02
3,1.e-04,3.25966e-02,2.73825e-02
4,1.e-04,2.34966e-02,2.09220e-02
5,1.e-04,1.72690e-02,1.70629e-02
6,1.e-04,1.44603e-02,1.25816e-02
7,1.e-04,1.18393e-02,1.04872e-02
8,1.e-04,1.04130e-02,9.46720e-03
9,1.e-04,9.34267e-03,8.68494e-03
10,1.e-04,8.77010e-03,8.90850e-03
11,1.e-04,8.03302e-03,7.98347e-03
12,1.e-04,7.80916e-03,7.11115e-03
13,1.e-04,7.33364e-03,7.81769e-03
14,1.e-04,6.93159e-03,7.02246e-03
15,1.e-04,6.90220e-03,6.46138e-03
16,1.e-04,6.65758e-03,7.03483e-03
17,1.e-04,6.50399e-03,6.25506e-03
18,1.e-04,6.36499e-03,5.8703e-03
19,1.e-04,6.36343e-03,6.07416e-03
