0,1.e-04,5.47288e-02,2.40734e-02
1,1.e-04,1.75964e-02,1.27809e-02
2,1.e-04,1.16994e-02,1.06611e-02
3,1.e-04,9.26983e-03,8.25100e-03
4,1.e-04,7.89898e-03,7.76846e-03
5,1.e-04,7.12424e-03,6.75928e-03
6,1.e-04,6.68748e-03,6.55618e-03
7,1.e-04,6.37197e-03,5.98213e-03
8,1.e-04,5.93768e-03,5.88686e-03
9,1.e-04,5.80042e-03,5.48808e-03
10,1.e-04,5.63349e-03,5.49959e-03
11,1.e-04,5.41704e-03,5.47084e-03
12,1.e-04,5.36069e-03,5.12185e-03
13,1.e-04,5.24555e-03,5.40053e-03
14,1.e-04,5.09999e-03,5.07643e-03
15,1.e-04,4.97954e-03,4.97285e-03
16,1.e-04,4.88496e-03,4.89092e-03
17,1.e-04,4.88841e-03,4.87868e-03
18,1.e-04,4.94405e-03,4.97247e-03
19,1.e-04,4.81939e-03,4.75643e-03
