0,1.e-04,2.98380e-01,7.70969e-02
1,1.e-04,5.17573e-02,3.44575e-02
2,1.e-04,2.71065e-02,2.14527e-02
3,1.e-04,1.75578e-02,1.51289e-02
4,1.e-04,1.34026e-02,1.20341e-02
5,1.e-04,1.14623e-02,1.12316e-02
6,1.e-04,9.96857e-03,9.20659e-03
7,1.e-04,9.13855e-03,8.47242e-03
8,1.e-04,8.28181e-03,7.77223e-03
9,1.e-04,8.05866e-03,7.47366e-03
10,1.e-04,7.63233e-03,7.8737e-03
11,1.e-04,7.27199e-03,7.01584e-03
12,1.e-04,7.12331e-03,7.37734e-03
13,1.e-04,7.03691e-03,6.95047e-03
14,1.e-04,6.77706e-03,6.516e-03
15,1.e-04,6.65033e-03,6.31346e-03
16,1.e-04,6.48075e-03,6.07665e-03
17,1.e-04,6.40304e-03,6.24970e-03
18,1.e-04,6.44877e-03,6.22794e-03
19,1.e-04,6.27176e-03,6.29001e-03
