0,1.e-04,1.31099e-01,4.09975e-02
1,1.e-04,2.81498e-02,1.94906e-02
2,1.e-04,1.5979e-02,1.38334e-02
3,1.e-04,1.21558e-02,1.0439e-02
4,1.e-04,1.00026e-02,9.32577e-03
5,1.e-04,8.64370e-03,8.04552e-03
6,1.e-04,7.90870e-03,7.25537e-03
7,1.e-04,7.47548e-03,7.06404e-03
8,1.e-04,7.0069e-03,6.87682e-03
9,1.e-04,6.73993e-03,6.32815e-03
10,1.e-04,6.54497e-03,6.19965e-03
11,1.e-04,6.22513e-03,6.03678e-03
12,1.e-04,6.11691e-03,6.12074e-03
13,1.e-04,6.02434e-03,6.18429e-03
14,1.e-04,5.95107e-03,5.84956e-03
15,1.e-04,5.87814e-03,5.76265e-03
16,1.e-04,5.73895e-03,5.47848e-03
17,1.e-04,5.66002e-03,5.53665e-03
18,1.e-04,5.66039e-03,5.40239e-03
19,1.e-04,5.56053e-03,5.32886e-03
