0,1.e-04,1.05622e-01,3.60228e-02
1,1.e-04,2.50647e-02,1.60444e-02
2,1.e-04,1.42961e-02,1.19658e-02
3,1.e-04,1.0862e-02,9.64610e-03
4,1.e-04,9.17525e-03,8.50955e-03
5,1.e-04,8.05431e-03,7.70410e-03
6,1.e-04,7.53056e-03,6.95282e-03
7,1.e-04,7.0395e-03,6.77767e-03
8,1.e-04,6.78383e-03,6.52039e-03
9,1.e-04,6.58343e-03,6.34554e-03
10,1.e-04,6.42257e-03,6.53265e-03
11,1.e-04,6.2818e-03,6.16197e-03
12,1.e-04,6.13446e-03,5.99026e-03
13,1.e-04,6.01738e-03,5.80074e-03
14,1.e-04,5.95488e-03,5.73396e-03
15,1.e-04,5.96928e-03,5.98517e-03
16,1.e-04,5.92557e-03,5.74153e-03
17,1.e-04,5.90726e-03,5.62208e-03
18,1.e-04,5.88479e-03,5.68409e-03
19,1.e-04,5.81867e-03,5.84821e-03
