0,1.e-04,1.52051e-01,4.61486e-02
1,1.e-04,3.16900e-02,2.3509e-02
2,1.e-04,1.90904e-02,1.52607e-02
3,1.e-04,1.39797e-02,1.25115e-02
4,1.e-04,1.14197e-02,1.06505e-02
5,1.e-04,1.00949e-02,9.08303e-03
6,1.e-04,9.14933e-03,9.01908e-03
7,1.e-04,8.41632e-03,8.34275e-03
8,1.e-04,7.89273e-03,7.53702e-03
9,1.e-04,7.65778e-03,7.47495e-03
10,1.e-04,7.16043e-03,6.91482e-03
11,1.e-04,6.96978e-03,6.80874e-03
12,1.e-04,6.74179e-03,6.67708e-03
13,1.e-04,6.56504e-03,6.77526e-03
14,1.e-04,6.46247e-03,5.78544e-03
15,1.e-04,6.29814e-03,6.07010e-03
16,1.e-04,6.20733e-03,5.88403e-03
17,1.e-04,6.04071e-03,5.79049e-03
18,1.e-04,5.88064e-03,6.18043e-03
19,1.e-04,5.94455e-03,5.78575e-03
