0,1.e-04,2.77926e-02,1.24211e-02
1,1.e-04,1.06123e-02,8.76899e-03
2,1.e-04,8.12956e-03,7.54181e-03
3,1.e-04,7.0825e-03,6.69369e-03
4,1.e-04,6.61755e-03,6.16706e-03
5,1.e-04,6.30343e-03,6.11421e-03
6,1.e-04,6.04395e-03,5.78481e-03
7,1.e-04,5.92172e-03,5.89628e-03
8,1.e-04,5.75774e-03,5.70911e-03
9,1.e-04,5.62244e-03,5.48670e-03
10,1.e-04,5.65765e-03,5.58611e-03
11,1.e-04,5.50934e-03,5.47826e-03
12,1.e-04,5.49225e-03,5.34045e-03
13,1.e-04,5.39133e-03,5.28168e-03
14,1.e-04,5.33014e-03,5.10438e-03
15,1.e-04,5.25111e-03,5.25014e-03
16,1.e-04,5.22895e-03,5.17507e-03
17,1.e-04,5.18484e-03,4.97913e-03
18,1.e-04,5.09039e-03,4.94398e-03
19,1.e-04,5.01871e-03,5.01270e-03
