0,1.e-04,4.20509e-01,1.30815e-01
1,1.e-04,8.77902e-02,6.24840e-02
2,1.e-04,4.71113e-02,3.82683e-02
3,1.e-04,3.12773e-02,2.84055e-02
4,1.e-04,2.35222e-02,2.23739e-02
5,1.e-04,1.84697e-02,1.69582e-02
6,1.e-04,1.61375e-02,1.49851e-02
7,1.e-04,1.42482e-02,1.35144e-02
8,1.e-04,1.29217e-02,1.23032e-02
9,1.e-04,1.17275e-02,1.13574e-02
10,1.e-04,1.10817e-02,1.07095e-02
11,1.e-04,1.0437e-02,9.90404e-03
12,1.e-04,9.82370e-03,9.88256e-03
13,1.e-04,9.55441e-03,9.18952e-03
14,1.e-04,8.94539e-03,8.49628e-03
15,1.e-04,8.69192e-03,8.54083e-03
16,1.e-04,8.37552e-03,8.10679e-03
17,1.e-04,8.08941e-03,8.02444e-03
18,1.e-04,7.95936e-03,7.9083e-03
19,1.e-04,7.73257e-03,7.98264e-03
