0,1.e-04,7.76808e-02,3.71181e-02
1,1.e-04,2.95424e-02,2.13237e-02
2,1.e-04,1.82888e-02,1.52025e-02
3,1.e-04,1.35824e-02,1.1933e-02
4,1.e-04,1.12103e-02,1.02178e-02
5,1.e-04,9.68459e-03,8.76743e-03
6,1.e-04,8.45314e-03,7.90608e-03
7,1.e-04,7.66703e-03,7.83177e-03
8,1.e-04,7.29343e-03,7.30273e-03
9,1.e-04,6.90639e-03,6.67449e-03
10,1.e-04,6.59863e-03,6.17587e-03
11,1.e-04,6.36328e-03,6.10415e-03
12,1.e-04,6.27825e-03,6.15015e-03
13,1.e-04,6.11661e-03,5.55198e-03
14,1.e-04,5.85258e-03,5.79618e-03
15,1.e-04,5.78411e-03,5.3771e-03
16,1.e-04,5.70274e-03,5.36018e-03
17,1.e-04,5.67290e-03,5.26405e-03
18,1.e-04,5.49247e-03,5.5711e-03
19,1.e-04,5.43151e-03,5.69073e-03
