0,1.e-04,1.12922e-02,6.90791e-03
1,1.e-04,6.45376e-03,6.01448e-03
2,1.e-04,5.89193e-03,5.67047e-03
3,1.e-04,5.67611e-03,5.40844e-03
4,1.e-04,5.47893e-03,5.29519e-03
5,1.e-04,5.34785e-03,5.16458e-03
6,1.e-04,5.26999e-03,5.18676e-03
7,1.e-04,5.17182e-03,5.11759e-03
8,1.e-04,5.01962e-03,5.11849e-03
9,1.e-04,4.93576e-03,4.93959e-03
10,1.e-04,4.84806e-03,4.79883e-03
11,1.e-04,4.81133e-03,4.79352e-03
12,1.e-04,4.73111e-03,4.82351e-03
13,1.e-04,4.63326e-03,4.66773e-03
14,1.e-04,4.57254e-03,4.62238e-03
15,1.e-04,4.54096e-03,4.44853e-03
16,1.e-04,4.39033e-03,4.51928e-03
17,1.e-04,4.34116e-03,4.45791e-03
18,1.e-04,4.36344e-03,4.39361e-03
19,1.e-04,4.27955e-03,4.41045e-03
